Text,Review-sentiment,Review-basic-sentiment
This is a piece of crap. This is my 3rd card in 3 months. This is ridiculous.Do not buy this crap,Strongly Negative,Negative
"Although Amazon claim it is a C10 ultra fast Memory Card, it actually has much slower write speed than other C10 microSD card (it only scores about 60% of the normal speed). For example, I have tested it against my old Maxell C10 HC microSD card. The test was done by writing the same 3035MB random data from DRAM to empty microSD card through a USB3 card reader. The resulting time was the average value from 3 tests of each device:SanDisk Ultra 32GB C10/UHS1: 5m50.816s means 8.7MB/sMaxell C10 HC: 3m38.787s means 13.9MB/sThe speed is completely unacceptable for a Class-10 claim (13% lower than 10MB/s, the lowest boundary of Class-10 device), even the over-advertisement of SD card speeds are common (claiming 30MB/s for actual 12-15MB/s). It is almost a scam. Some Class-6 card will beat this ""Class-10"" card.",Strongly Negative,Negative
I use this in my HTC and it works like a champ.  Perfect for high definition videos and music for any smart phone.  Transfer rate is impressive and the price is right where it should be..,Strongly Positive,Positive
"Works fine, as SanDisk usually does. I know there's a lot of discussion about transfer rates and so forth, but I'm fine if the rate isn't so fast or slow. I really don't care, long as it holds and keeps the data until I can transfer it. All these cards seem to me to be about the same. SanDisk is the big name and so I usually stick with it. But I have other makes that are just as good.",Positive,Positive
"I had the card about 3 months in my Galaxy S 4 and then it suddenly went into a read only mode. All the data was still there and I was able to copy it all from the card but could not write or format the card. I searched the internet high and low for a solution and then finally contacted Sandisk support. After explaining my problem, they said it will need to be replaced and it would be covered under warranty. The replacement process took about two weeks, they paid for return shipping. I now have the 2nd card and have had it running for about 2 weeks now.We'll see if I just happened to get a bad one or if they all are of questionable quality.",Negative,Negative
I wanted some extra space in my new mobile device so I chose this SanDisk microSD card.  The card has worked perfect so far in my HTC One M8 for several weeks so far.  The performance of copying files from my computer over to the phone is adequate.  The performance is likely limited by the phone's USB 2.0 interface so I haven't done any tests with the card connected up to a dedicated SD card reader.,Positive,Positive
exactly as described and works GREAT on our Surface Pro's.  Excellent product!  Have never lost any data on one.  TARDIS,Strongly Positive,Positive
"Good size card and a great price. My only complaint is with the adapter card. The little lip on the end of the micro card is almost nonexistent and the adapter card slot is very, very tight. The only way I could get the micro card out was with needle nose pliers. Had to take a utility knife to the opening of the adapter card so I could actually slide it in an out with ease.",Negative,Negative
Received undamaged in protective package within delivery schedule of provided estimate.  Provided adapter not used.  Memory Card inserted in Garmin 5000 series GPS.  Fit good.  Works good. Did not test actual card speed.,Positive,Positive
Very simple to format and use.  Excellent storage.  Buy it along with a 3.0 compatible USB  microcard adapter for downloading to 3.0 capable computer.  Makes for very fast and hassle free transfer of your pictures.,Strongly Positive,Positive
"I bought this because I was having problems with other MicroSD cards not working in my Surface RT.  I plugged this in, and it worked fine.  I haven't done a full test on performance, but it appears to work at the expected speed.",Positive,Positive
